,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9174
balance_train_Cutoff,0.7231
balance_train_Acc,0.8810
balance_train_MCC,0.7628
balance_train_Sen,0.8571
balance_train_Spe,0.9048
balance_train_PPV,0.9000
balance_train_NPV,0.8636
balance_train_Youden Index,0.7619
balance_train_AUC,0.9240
balance_train_95% CIs,[0.8828-0.9653]
balance_train_Std,0.0211
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8520
train_Cutoff,0.7231
train_Acc,0.8819
train_MCC,0.7379
train_Sen,0.8372
train_Spe,0.9048
train_PPV,0.8182
train_NPV,0.9157
train_Youden Index,0.7420
train_AUC,0.9205
train_95% CIs,[0.8711-0.9700]
train_Std,0.0252
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7899
test_Cutoff,0.4463
test_Acc,0.8909
test_MCC,0.7958
test_Sen,1.0000
test_Spe,0.8333
test_PPV,0.7600
test_NPV,1.0000
test_Youden Index,0.8333
test_AUC,0.9225
test_95% CIs,[0.8489-0.9961]
test_Std,0.0376
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9473
cv_train_Cutoff,0.4208
cv_train_Acc,0.8899
cv_train_MCC,0.7821
cv_train_Sen,0.9286
cv_train_Spe,0.8512
cv_train_PPV,0.8619
cv_train_NPV,0.9226
cv_train_Youden Index,0.7798
cv_train_AUC,0.9528
cv_train_95% CIs,[0.9378-0.9678]
cv_train_Std,0.0077
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.8083
cv_val_Cutoff,0.4634
cv_val_Acc,0.8425
cv_val_MCC,0.6527
cv_val_Sen,0.7907
cv_val_Spe,0.8690
cv_val_PPV,0.7556
cv_val_NPV,0.8902
cv_val_Youden Index,0.6597
cv_val_AUC,0.8760
cv_val_95% CIs,[0.8064-0.9456]
cv_val_Std,0.0355
