,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6328
balance_train_Cutoff,0.4551
balance_train_Acc,0.6667
balance_train_MCC,0.3478
balance_train_Sen,0.8095
balance_train_Spe,0.5238
balance_train_PPV,0.6296
balance_train_NPV,0.7333
balance_train_Youden Index,0.3333
balance_train_AUC,0.6702
balance_train_95% CIs,[0.5886-0.7518]
balance_train_Std,0.0416
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4639
train_Cutoff,0.4551
train_Acc,0.6142
train_MCC,0.3018
train_Sen,0.7907
train_Spe,0.5238
train_PPV,0.4595
train_NPV,0.8302
train_Youden Index,0.3145
train_AUC,0.6667
train_95% CIs,[0.5698-0.7636]
train_Std,0.0494
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5886
test_Cutoff,0.5073
test_Acc,0.6727
test_MCC,0.3574
test_Sen,0.7368
test_Spe,0.6389
test_PPV,0.5185
test_NPV,0.8214
test_Youden Index,0.3757
test_AUC,0.7485
test_95% CIs,[0.6169-0.8802]
test_Std,0.0672
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7384
cv_train_Cutoff,0.4879
cv_train_Acc,0.6815
cv_train_MCC,0.3811
cv_train_Sen,0.8333
cv_train_Spe,0.5298
cv_train_PPV,0.6393
cv_train_NPV,0.7607
cv_train_Youden Index,0.3631
cv_train_AUC,0.7461
cv_train_95% CIs,[0.7098-0.7823]
cv_train_Std,0.0185
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5160
cv_val_Cutoff,0.2583
cv_val_Acc,0.5669
cv_val_MCC,0.3296
cv_val_Sen,0.9302
cv_val_Spe,0.3810
cv_val_PPV,0.4348
cv_val_NPV,0.9143
cv_val_Youden Index,0.3112
cv_val_AUC,0.6822
cv_val_95% CIs,[0.5871-0.7773]
cv_val_Std,0.0485
