,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8028
balance_train_Cutoff,0.7347
balance_train_Acc,0.7202
balance_train_MCC,0.4458
balance_train_Sen,0.6429
balance_train_Spe,0.7976
balance_train_PPV,0.7606
balance_train_NPV,0.6907
balance_train_Youden Index,0.4405
balance_train_AUC,0.7907
balance_train_95% CIs,[0.7239-0.8575]
balance_train_Std,0.0341
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6095
train_Cutoff,0.1414
train_Acc,0.5984
train_MCC,0.3361
train_Sen,0.8837
train_Spe,0.4524
train_PPV,0.4524
train_NPV,0.8837
train_Youden Index,0.3361
train_AUC,0.7204
train_95% CIs,[0.6274-0.8133]
train_Std,0.0474
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7053
test_Cutoff,0.0079
test_Acc,0.7455
test_MCC,0.4522
test_Sen,0.6842
test_Spe,0.7778
test_PPV,0.6190
test_NPV,0.8235
test_Youden Index,0.4620
test_AUC,0.7997
test_95% CIs,[0.6819-0.9175]
test_Std,0.0601
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7823
cv_train_Cutoff,0.4398
cv_train_Acc,0.7366
cv_train_MCC,0.4841
cv_train_Sen,0.8423
cv_train_Spe,0.6310
cv_train_PPV,0.6953
cv_train_NPV,0.8000
cv_train_Youden Index,0.4732
cv_train_AUC,0.7999
cv_train_95% CIs,[0.7669-0.8330]
cv_train_Std,0.0169
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4056
cv_val_Cutoff,0.0163
cv_val_Acc,0.6220
cv_val_MCC,0.3003
cv_val_Sen,0.7674
cv_val_Spe,0.5476
cv_val_PPV,0.4648
cv_val_NPV,0.8214
cv_val_Youden Index,0.3151
cv_val_AUC,0.6088
cv_val_95% CIs,[0.5011-0.7165]
cv_val_Std,0.0549
