,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.2500
balance_train_Cutoff,1.5058
balance_train_Acc,0.5000
balance_train_MCC,0.0000
balance_train_Sen,0.0000
balance_train_Spe,1.0000
balance_train_PPV,0.0000
balance_train_NPV,0.5000
balance_train_Youden Index,0.0000
balance_train_AUC,0.4940
balance_train_95% CIs,[0.4824-0.5057]
balance_train_Std,0.0060
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.1693
train_Cutoff,1.5058
train_Acc,0.6614
train_MCC,0.0000
train_Sen,0.0000
train_Spe,1.0000
train_PPV,0.0000
train_NPV,0.6614
train_Youden Index,0.0000
train_AUC,0.4940
train_95% CIs,[0.4824-0.5057]
train_Std,0.0060
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5025
test_Cutoff,0.5060
test_Acc,0.6727
test_MCC,0.1623
test_Sen,0.1053
test_Spe,0.9722
test_PPV,0.6667
test_NPV,0.6731
test_Youden Index,0.0775
test_AUC,0.5621
test_95% CIs,[0.4824-0.6419]
test_Std,0.0407
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6241
cv_train_Cutoff,0.4817
cv_train_Acc,0.5774
cv_train_MCC,0.2007
cv_train_Sen,0.8958
cv_train_Spe,0.2589
cv_train_PPV,0.5473
cv_train_NPV,0.7131
cv_train_Youden Index,0.1548
cv_train_AUC,0.6046
cv_train_95% CIs,[0.5622-0.6470]
cv_train_Std,0.0216
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4052
cv_val_Cutoff,0.5177
cv_val_Acc,0.6378
cv_val_MCC,0.1545
cv_val_Sen,0.3721
cv_val_Spe,0.7738
cv_val_PPV,0.4571
cv_val_NPV,0.7065
cv_val_Youden Index,0.1459
cv_val_AUC,0.5617
cv_val_95% CIs,[0.4565-0.6669]
cv_val_Std,0.0537
