,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8314
balance_train_Cutoff,0.4866
balance_train_Acc,0.7917
balance_train_MCC,0.5834
balance_train_Sen,0.7857
balance_train_Spe,0.7976
balance_train_PPV,0.7952
balance_train_NPV,0.7882
balance_train_Youden Index,0.5833
balance_train_AUC,0.8581
balance_train_95% CIs,[0.8017-0.9146]
balance_train_Std,0.0288
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7176
train_Cutoff,0.3512
train_Acc,0.7480
train_MCC,0.5558
train_Sen,0.9302
train_Spe,0.6548
train_PPV,0.5797
train_NPV,0.9483
train_Youden Index,0.5850
train_AUC,0.8566
train_95% CIs,[0.7913-0.9219]
train_Std,0.0333
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4772
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4883
test_95% CIs,[0.3477-0.6289]
test_Std,0.0718
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8637
cv_train_Cutoff,0.5074
cv_train_Acc,0.8363
cv_train_MCC,0.6753
cv_train_Sen,0.8810
cv_train_Spe,0.7917
cv_train_PPV,0.8087
cv_train_NPV,0.8693
cv_train_Youden Index,0.6726
cv_train_AUC,0.8825
cv_train_95% CIs,[0.8560-0.9090]
cv_train_Std,0.0135
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5378
cv_val_Cutoff,0.9367
cv_val_Acc,0.6299
cv_val_MCC,0.2561
cv_val_Sen,0.6512
cv_val_Spe,0.6190
cv_val_PPV,0.4667
cv_val_NPV,0.7761
cv_val_Youden Index,0.2702
cv_val_AUC,0.5786
cv_val_95% CIs,[0.4800-0.6773]
cv_val_Std,0.0503
