,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9367
balance_train_Cutoff,0.5809
balance_train_Acc,0.8988
balance_train_MCC,0.7990
balance_train_Sen,0.9286
balance_train_Spe,0.8690
balance_train_PPV,0.8764
balance_train_NPV,0.9241
balance_train_Youden Index,0.7976
balance_train_AUC,0.9418
balance_train_95% CIs,[0.9028-0.9807]
balance_train_Std,0.0199
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8815
train_Cutoff,0.5809
train_Acc,0.8819
train_MCC,0.7517
train_Sen,0.9070
train_Spe,0.8690
train_PPV,0.7800
train_NPV,0.9481
train_Youden Index,0.7760
train_AUC,0.9228
train_95% CIs,[0.8631-0.9824]
train_Std,0.0304
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7371
test_Cutoff,0.6387
test_Acc,0.8000
test_MCC,0.5449
test_Sen,0.6316
test_Spe,0.8889
test_PPV,0.7500
test_NPV,0.8205
test_Youden Index,0.5205
test_AUC,0.7617
test_95% CIs,[0.6010-0.9224]
test_Std,0.0820
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9479
cv_train_Cutoff,0.7213
cv_train_Acc,0.8899
cv_train_MCC,0.7804
cv_train_Sen,0.8690
cv_train_Spe,0.9107
cv_train_PPV,0.9068
cv_train_NPV,0.8743
cv_train_Youden Index,0.7798
cv_train_AUC,0.9457
cv_train_95% CIs,[0.9288-0.9625]
cv_train_Std,0.0086
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7289
cv_val_Cutoff,0.6987
cv_val_Acc,0.8110
cv_val_MCC,0.5781
cv_val_Sen,0.7209
cv_val_Spe,0.8571
cv_val_PPV,0.7209
cv_val_NPV,0.8571
cv_val_Youden Index,0.5781
cv_val_AUC,0.7811
cv_val_95% CIs,[0.6780-0.8843]
cv_val_Std,0.0526
