,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6328
balance_train_Cutoff,0.4551
balance_train_Acc,0.6667
balance_train_MCC,0.3478
balance_train_Sen,0.8095
balance_train_Spe,0.5238
balance_train_PPV,0.6296
balance_train_NPV,0.7333
balance_train_Youden Index,0.3333
balance_train_AUC,0.6702
balance_train_95% CIs,[0.5886-0.7518]
balance_train_Std,0.0416
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4639
train_Cutoff,0.4551
train_Acc,0.6142
train_MCC,0.3018
train_Sen,0.7907
train_Spe,0.5238
train_PPV,0.4595
train_NPV,0.8302
train_Youden Index,0.3145
train_AUC,0.6667
train_95% CIs,[0.5698-0.7636]
train_Std,0.0494
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5886
test_Cutoff,0.5073
test_Acc,0.6727
test_MCC,0.3574
test_Sen,0.7368
test_Spe,0.6389
test_PPV,0.5185
test_NPV,0.8214
test_Youden Index,0.3757
test_AUC,0.7485
test_95% CIs,[0.6169-0.8802]
test_Std,0.0672
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6994
cv_train_Cutoff,0.6041
cv_train_Acc,0.5670
cv_train_MCC,0.2235
cv_train_Sen,0.1667
cv_train_Spe,0.9673
cv_train_PPV,0.8358
cv_train_NPV,0.5372
cv_train_Youden Index,0.1339
cv_train_AUC,0.6150
cv_train_95% CIs,[0.5869-0.6430]
cv_train_Std,0.0143
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4375
cv_val_Cutoff,0.2820
cv_val_Acc,0.4331
cv_val_MCC,0.1476
cv_val_Sen,0.9302
cv_val_Spe,0.1786
cv_val_PPV,0.3670
cv_val_NPV,0.8333
cv_val_Youden Index,0.1088
cv_val_AUC,0.5266
cv_val_95% CIs,[0.4525-0.6006]
cv_val_Std,0.0378
