,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6776
balance_train_Cutoff,0.4848
balance_train_Acc,0.7321
balance_train_MCC,0.4699
balance_train_Sen,0.8095
balance_train_Spe,0.6548
balance_train_PPV,0.7010
balance_train_NPV,0.7746
balance_train_Youden Index,0.4643
balance_train_AUC,0.7477
balance_train_95% CIs,[0.6724-0.8231]
balance_train_Std,0.0385
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5071
train_Cutoff,0.4848
train_Acc,0.7008
train_MCC,0.4216
train_Sen,0.7907
train_Spe,0.6548
train_PPV,0.5397
train_NPV,0.8594
train_Youden Index,0.4455
train_AUC,0.7395
train_95% CIs,[0.6517-0.8272]
train_Std,0.0448
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6970
test_Cutoff,0.4312
test_Acc,0.7818
test_MCC,0.6113
test_Sen,0.9474
test_Spe,0.6944
test_PPV,0.6207
test_NPV,0.9615
test_Youden Index,0.6418
test_AUC,0.8728
test_95% CIs,[0.7791-0.9666]
test_Std,0.0478
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7867
cv_train_Cutoff,0.4916
cv_train_Acc,0.7366
cv_train_MCC,0.4797
cv_train_Sen,0.8185
cv_train_Spe,0.6548
cv_train_PPV,0.7033
cv_train_NPV,0.7829
cv_train_Youden Index,0.4732
cv_train_AUC,0.7941
cv_train_95% CIs,[0.7606-0.8276]
cv_train_Std,0.0171
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5847
cv_val_Cutoff,0.5021
cv_val_Acc,0.6929
cv_val_MCC,0.3183
cv_val_Sen,0.5581
cv_val_Spe,0.7619
cv_val_PPV,0.5455
cv_val_NPV,0.7711
cv_val_Youden Index,0.3200
cv_val_AUC,0.7168
cv_val_95% CIs,[0.6240-0.8095]
cv_val_Std,0.0473
