,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9024
balance_train_Cutoff,0.5568
balance_train_Acc,0.8750
balance_train_MCC,0.7501
balance_train_Sen,0.8810
balance_train_Spe,0.8690
balance_train_PPV,0.8706
balance_train_NPV,0.8795
balance_train_Youden Index,0.7500
balance_train_AUC,0.9060
balance_train_95% CIs,[0.8578-0.9543]
balance_train_Std,0.0246
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8544
train_Cutoff,0.5568
train_Acc,0.8740
train_MCC,0.7318
train_Sen,0.8837
train_Spe,0.8690
train_PPV,0.7755
train_NPV,0.9359
train_Youden Index,0.7528
train_AUC,0.9131
train_95% CIs,[0.8565-0.9696]
train_Std,0.0289
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7675
test_Cutoff,0.5850
test_Acc,0.9091
test_MCC,0.8117
test_Sen,0.9474
test_Spe,0.8889
test_PPV,0.8182
test_NPV,0.9697
test_Youden Index,0.8363
test_AUC,0.9342
test_95% CIs,[0.8657-1.0000]
test_Std,0.0350
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8999
cv_train_Cutoff,0.5942
cv_train_Acc,0.8571
cv_train_MCC,0.7153
cv_train_Sen,0.8304
cv_train_Spe,0.8839
cv_train_PPV,0.8774
cv_train_NPV,0.8390
cv_train_Youden Index,0.7143
cv_train_AUC,0.9120
cv_train_95% CIs,[0.8892-0.9348]
cv_train_Std,0.0116
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7730
cv_val_Cutoff,0.3500
cv_val_Acc,0.7559
cv_val_MCC,0.5435
cv_val_Sen,0.8837
cv_val_Spe,0.6905
cv_val_PPV,0.5938
cv_val_NPV,0.9206
cv_val_Youden Index,0.5742
cv_val_AUC,0.8533
cv_val_95% CIs,[0.7796-0.9269]
cv_val_Std,0.0376
