,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9033
balance_train_Cutoff,0.5342
balance_train_Acc,0.9226
balance_train_MCC,0.8482
balance_train_Sen,0.9643
balance_train_Spe,0.8810
balance_train_PPV,0.8901
balance_train_NPV,0.9610
balance_train_Youden Index,0.8452
balance_train_AUC,0.9199
balance_train_95% CIs,[0.8717-0.9681]
balance_train_Std,0.0246
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8484
train_Cutoff,0.5342
train_Acc,0.9055
train_MCC,0.8055
train_Sen,0.9535
train_Spe,0.8810
train_PPV,0.8039
train_NPV,0.9737
train_Youden Index,0.8344
train_AUC,0.9239
train_95% CIs,[0.8691-0.9787]
train_Std,0.0280
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7867
test_Cutoff,0.6828
test_Acc,0.8909
test_MCC,0.7588
test_Sen,0.8421
test_Spe,0.9167
test_PPV,0.8421
test_NPV,0.9167
test_Youden Index,0.7588
test_AUC,0.9357
test_95% CIs,[0.8687-1.0000]
test_Std,0.0342
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9220
cv_train_Cutoff,0.4879
cv_train_Acc,0.9137
cv_train_MCC,0.8292
cv_train_Sen,0.9464
cv_train_Spe,0.8810
cv_train_PPV,0.8883
cv_train_NPV,0.9427
cv_train_Youden Index,0.8274
cv_train_AUC,0.9454
cv_train_95% CIs,[0.9269-0.9639]
cv_train_Std,0.0094
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7802
cv_val_Cutoff,0.6425
cv_val_Acc,0.8346
cv_val_MCC,0.6207
cv_val_Sen,0.6744
cv_val_Spe,0.9167
cv_val_PPV,0.8056
cv_val_NPV,0.8462
cv_val_Youden Index,0.5911
cv_val_AUC,0.8439
cv_val_95% CIs,[0.7666-0.9211]
cv_val_Std,0.0394
