,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9117
balance_train_Cutoff,0.5368
balance_train_Acc,0.9226
balance_train_MCC,0.8467
balance_train_Sen,0.9524
balance_train_Spe,0.8929
balance_train_PPV,0.8989
balance_train_NPV,0.9494
balance_train_Youden Index,0.8452
balance_train_AUC,0.9568
balance_train_95% CIs,[0.9252-0.9884]
balance_train_Std,0.0161
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8506
train_Cutoff,0.5368
train_Acc,0.9055
train_MCC,0.8002
train_Sen,0.9302
train_Spe,0.8929
train_PPV,0.8163
train_NPV,0.9615
train_Youden Index,0.8231
train_AUC,0.9527
train_95% CIs,[0.9171-0.9882]
train_Std,0.0181
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6135
test_Cutoff,0.3158
test_Acc,0.8182
test_MCC,0.6422
test_Sen,0.8947
test_Spe,0.7778
test_PPV,0.6800
test_NPV,0.9333
test_Youden Index,0.6725
test_AUC,0.8494
test_95% CIs,[0.7462-0.9526]
test_Std,0.0526
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9693
cv_train_Cutoff,0.5460
cv_train_Acc,0.9405
cv_train_MCC,0.8810
cv_train_Sen,0.9464
cv_train_Spe,0.9345
cv_train_PPV,0.9353
cv_train_NPV,0.9458
cv_train_Youden Index,0.8810
cv_train_AUC,0.9759
cv_train_95% CIs,[0.9650-0.9869]
cv_train_Std,0.0056
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6981
cv_val_Cutoff,0.5469
cv_val_Acc,0.8504
cv_val_MCC,0.6611
cv_val_Sen,0.7442
cv_val_Spe,0.9048
cv_val_PPV,0.8000
cv_val_NPV,0.8736
cv_val_Youden Index,0.6489
cv_val_AUC,0.8441
cv_val_95% CIs,[0.7634-0.9248]
cv_val_Std,0.0412
