,label,PCA_feature_2,PCA_feature_14,PCA_feature_150
37,1.0,-2.8832277388949046,0.49419083288932175,-1.3010426069826053e-17
37,0.0,6.262325089412414,-0.29676106407969477,-2.498001805406602e-16
38,1.0,-1.9816924034325767,-0.5375000128434075,-1.6479873021779667e-17
39,0.0,1.7933858453326166,0.45898773797915726,1.0408340855860843e-16
39,1.0,-2.177634674214134,-0.18391257114543225,-2.1163626406917047e-16
40,1.0,-1.1843300907655991,-0.007733260610898036,2.710505431213761e-17
40,1.0,-1.1843300907655991,-0.007733260610898036,2.710505431213761e-17
41,0.0,2.2443121842992992,-0.22451245811248088,-4.9873299934333204e-17
41,1.0,-3.483746415411051,-0.5454443004184522,-9.540979117872439e-17
42,1.0,-1.9702804898270734,-0.0670358279429844,-3.642919299551295e-17
42,0.0,-1.5640062397704075,-0.7658459068171419,7.806255641895632e-17
43,1.0,-6.225380006629856,0.7559741636663926,-1.3877787807814457e-16
43,1.0,-6.225380006629854,0.7559741636663926,-3.469446951953614e-17
43,1.0,-6.225380006629856,0.7559741636663926,-1.3877787807814457e-16
43,0.0,1.3494498088536304,-0.345221693808234,1.249000902703301e-16
45,1.0,-3.3578885410885815,0.1305033554093975,-1.0668549377257364e-16
46,0.0,0.2642891753166408,0.13469776456919907,2.654126918244515e-16
47,0.0,-0.07305731801507628,-0.042665363750143195,2.8189256484623115e-16
49,0.0,-1.821674938137098,-0.43071486701685746,-3.157196726277789e-16
50,1.0,-1.702020934487786,-0.597865546600967,6.245004513516506e-17
50,0.0,2.686272932720585,0.37777153824862486,-1.1058862159352145e-16
51,1.0,-2.3294036788167016,-0.8708403070560464,5.0306980803327406e-17
51,1.0,-2.329403678816701,-0.8708403070560464,7.806255641895632e-17
51,0.0,1.852352475012905,0.22512747493183002,3.365363543395006e-16
52,0.0,2.750652685765736,0.7077367685931727,2.463307335887066e-16
53,1.0,2.8305446353357153,0.38130559755449056,-3.469446951953614e-16
53,1.0,2.8305446353357153,0.38130559755449056,-3.469446951953614e-16
53,0.0,4.8395650327211515,0.3698946995291043,3.89011739487799e-16
54,1.0,-1.367942657756898,-0.21292018498403603,-9.974659986866641e-18
54,0.0,0.05025355877830036,0.11037874772360329,-6.938893903907228e-17
54,1.0,-1.3679426577568983,-0.21292018498403603,-4.163336342344337e-17
55,1.0,-1.4251880112619286,-0.1902976483854953,-3.0140820395097023e-17
55,0.0,1.2067560679883753,-0.5946592309828057,4.5102810375396984e-17
55,1.0,-1.4251880112619286,-0.1902976483854953,-3.0140820395097023e-17
56,1.0,-0.5333068259179556,-0.31149840637398923,-2.740863092043355e-16
56,1.0,-0.5333068259179556,-0.31149840637398923,-2.740863092043355e-16
56,1.0,-0.5333068259179556,-0.31149840637398923,-2.740863092043355e-16
56,1.0,-0.5333068259179556,-0.31149840637398923,-2.740863092043355e-16
56,0.0,0.9432962640416885,0.3596536946703228,-1.3530843112619095e-16
57,1.0,-1.1362373084454664,0.30078872653507654,-1.2533377113932431e-16
58,0.0,-2.5742343303710973,-0.40399110465170074,3.7470027081099033e-16
59,1.0,-0.03877152474212875,-0.75672269998793,-1.1449174941446927e-16
61,0.0,-2.63859981981986,0.4551416217857744,1.8388068845354155e-16
62,0.0,0.1238788268694864,0.08947102280286312,1.43982048506075e-16
62,1.0,-1.0776424832372444,-0.015319950731090808,-1.938553484404082e-16
63,0.0,3.492042531374873,0.4892184366928408,-1.1622647289044608e-16
65,0.0,3.5238927747165305,0.5385346436314025,-6.158268339717665e-17
67,0.0,-0.81373061828108,0.12865169611592053,1.7694179454963432e-16
68,0.0,0.8115247970217432,-0.20298747686234808,-3.642919299551295e-17
74,0.0,0.12875942704358306,0.43265628302206943,3.2612801348363973e-16
76,0.0,4.636161005813523,0.05268766686430823,-3.9898639947466563e-17
77,0.0,5.3626615663765245,0.2561934149212955,-1.6393136847980827e-16
78,0.0,2.0631694550488464,0.486155595889831,-8.370040771588094e-17
79,0.0,5.3783592816751185,-0.09091346756168138,-2.0816681711721685e-16
80,0.0,0.568335698364512,0.36049809372558556,1.0234868508263162e-16
81,0.0,0.19964313122282656,-0.17268900522147898,-1.7564075194265172e-17
82,0.0,2.6748481561200017,0.7420541179371456,4.163336342344337e-17
83,0.0,-0.5465851591364761,-0.6765590157490307,2.5500435096859064e-16
85,0.0,-1.8026959435018952,0.2368129194098408,-3.2959746043559335e-17
87,0.0,6.3155233797790284,-0.7439870372742736,9.020562075079397e-17
88,0.0,1.3970700754305896,0.041474581148493804,-1.1102230246251565e-16
91,0.0,4.552557059534963,0.8923212290987724,-2.0816681711721685e-17
92,0.0,-1.0466926119436069,-0.20548175868385649,7.28583859910259e-17
93,0.0,-1.5746845561635032,-1.0988510220262806,5.48172618408671e-16
95,0.0,2.504080331209111,0.050233892007389286,1.2663481374630692e-16
96,0.0,-0.768419052170008,0.1865890131956843,-2.3678975447083417e-16
97,0.0,-1.3912166019187195,-0.01922943025873114,2.1684043449710089e-16
98,0.0,-3.610441544406949,-0.5871332877205796,-9.020562075079397e-17
99,0.0,4.238926173017748,0.38510356651639066,-1.6046192152785466e-16
100,0.0,-0.04903897460306157,-0.47618423987206787,9.84455572616838e-17
101,0.0,0.5639018827523223,0.3701036324239162,2.3592239273284576e-16
102,0.0,4.660011804984351,-1.5066437094361482,1.3877787807814457e-16
103,0.0,2.52113668864295,-0.07706397499553336,-1.1102230246251565e-16
104,0.0,-0.4592300087024288,0.2853927076952097,8.673617379884035e-18
105,0.0,1.3647682416264995,0.266739958201505,-1.3183898417423734e-16
107,0.0,0.9152348611389073,-0.17838047989538786,1.1622647289044608e-16
108,0.0,-1.580252990062066,1.1739482370050378,6.288372600415926e-17
109,0.0,0.48749692559010926,0.18836759906274814,-4.163336342344337e-17
111,0.0,0.02907869202672214,0.7858942078475475,4.206704429243757e-16
112,0.0,1.39460656164491,-0.0010285449077004488,6.591949208711867e-17
113,0.0,1.0249114329378968,0.7875407332311165,-8.153200337090993e-17
114,0.0,-2.179575223250424,1.7883745891749931,2.8406096919120216e-17
116,0.0,0.29963890267071147,0.9856696265553423,-1.739060284666749e-16
117,0.0,-0.6166753026628167,0.19317307542521356,-2.636779683484747e-16
118,0.0,2.04316282467521,0.42399730318607015,-1.1102230246251565e-16
119,0.0,1.6339835905298654,-0.3358820861702667,1.2750217548429532e-16
